sample_id,image,text,label
6810,6810.jpg,6810.txt,positive
2984,2984.jpg,2984.txt,positive
12196,12196.jpg,12196.txt,positive
11996,11996.jpg,11996.txt,negative
18579,18579.jpg,18579.txt,positive
16898,16898.jpg,16898.txt,positive
22328,22328.jpg,22328.txt,negative
8862,8862.jpg,8862.txt,positive
4668,4668.jpg,4668.txt,positive
7979,7979.jpg,7979.txt,positive
8709,8709.jpg,8709.txt,negative
15146,15146.jpg,15146.txt,negative
15263,15263.jpg,15263.txt,negative
4942,4942.jpg,4942.txt,negative
19479,19479.jpg,19479.txt,positive
22136,22136.jpg,22136.txt,positive
17738,17738.jpg,17738.txt,negative
4742,4742.jpg,4742.txt,positive
6516,6516.jpg,6516.txt,positive
5832,5832.jpg,5832.txt,positive
18957,18957.jpg,18957.txt,negative
14826,14826.jpg,14826.txt,negative
5955,5955.jpg,5955.txt,positive
21578,21578.jpg,21578.txt,positive
10237,10237.jpg,10237.txt,negative
15908,15908.jpg,15908.txt,positive
17976,17976.jpg,17976.txt,negative
7054,7054.jpg,7054.txt,positive
5171,5171.jpg,5171.txt,negative
7466,7466.jpg,7466.txt,negative
18882,18882.jpg,18882.txt,negative
7854,7854.jpg,7854.txt,negative
2766,2766.jpg,2766.txt,negative
20534,20534.jpg,20534.txt,positive
18375,18375.jpg,18375.txt,positive
14366,14366.jpg,14366.txt,negative
5948,5948.jpg,5948.txt,negative
6159,6159.jpg,6159.txt,positive
15619,15619.jpg,15619.txt,positive
20206,20206.jpg,20206.txt,positive
20148,20148.jpg,20148.txt,negative
15280,15280.jpg,15280.txt,negative
8786,8786.jpg,8786.txt,negative
10047,10047.jpg,10047.txt,negative
4828,4828.jpg,4828.txt,positive
18750,18750.jpg,18750.txt,positive
11099,11099.jpg,11099.txt,positive
18297,18297.jpg,18297.txt,negative
15175,15175.jpg,15175.txt,positive
9877,9877.jpg,9877.txt,negative
8634,8634.jpg,8634.txt,positive
11224,11224.jpg,11224.txt,negative
9526,9526.jpg,9526.txt,negative
16030,16030.jpg,16030.txt,positive
4731,4731.jpg,4731.txt,positive
17867,17867.jpg,17867.txt,positive
14327,14327.jpg,14327.txt,positive
10105,10105.jpg,10105.txt,negative
17343,17343.jpg,17343.txt,negative
17911,17911.jpg,17911.txt,positive
3901,3901.jpg,3901.txt,negative
2618,2618.jpg,2618.txt,negative
18762,18762.jpg,18762.txt,positive
14233,14233.jpg,14233.txt,negative
21418,21418.jpg,21418.txt,negative
9343,9343.jpg,9343.txt,negative
22626,22626.jpg,22626.txt,negative
15864,15864.jpg,15864.txt,positive
5219,5219.jpg,5219.txt,positive
18805,18805.jpg,18805.txt,positive
8972,8972.jpg,8972.txt,negative
6925,6925.jpg,6925.txt,positive
10013,10013.jpg,10013.txt,negative
17555,17555.jpg,17555.txt,positive
13855,13855.jpg,13855.txt,positive
18622,18622.jpg,18622.txt,negative
20167,20167.jpg,20167.txt,negative
5532,5532.jpg,5532.txt,positive
13440,13440.jpg,13440.txt,negative
11279,11279.jpg,11279.txt,positive
3754,3754.jpg,3754.txt,negative
22878,22878.jpg,22878.txt,positive
6723,6723.jpg,6723.txt,negative
3018,3018.jpg,3018.txt,negative
18223,18223.jpg,18223.txt,negative
21226,21226.jpg,21226.txt,positive
7883,7883.jpg,7883.txt,positive
20603,20603.jpg,20603.txt,positive
10433,10433.jpg,10433.txt,negative
9697,9697.jpg,9697.txt,negative
8658,8658.jpg,8658.txt,positive
9745,9745.jpg,9745.txt,negative
17106,17106.jpg,17106.txt,positive
10655,10655.jpg,10655.txt,negative
12487,12487.jpg,12487.txt,negative
10031,10031.jpg,10031.txt,negative
11808,11808.jpg,11808.txt,positive
3155,3155.jpg,3155.txt,negative
14708,14708.jpg,14708.txt,negative
16737,16737.jpg,16737.txt,positive
17438,17438.jpg,17438.txt,negative
2908,2908.jpg,2908.txt,negative
18401,18401.jpg,18401.txt,positive
9781,9781.jpg,9781.txt,negative
3569,3569.jpg,3569.txt,negative
12246,12246.jpg,12246.txt,positive
10067,10067.jpg,10067.txt,negative
10045,10045.jpg,10045.txt,negative
16266,16266.jpg,16266.txt,positive
10101,10101.jpg,10101.txt,negative
10824,10824.jpg,10824.txt,negative
9511,9511.jpg,9511.txt,positive
14329,14329.jpg,14329.txt,negative
17989,17989.jpg,17989.txt,positive
20370,20370.jpg,20370.txt,positive
9734,9734.jpg,9734.txt,negative
7867,7867.jpg,7867.txt,positive
22658,22658.jpg,22658.txt,negative
7896,7896.jpg,7896.txt,positive
9034,9034.jpg,9034.txt,negative
22547,22547.jpg,22547.txt,negative
11544,11544.jpg,11544.txt,positive
17411,17411.jpg,17411.txt,positive
18796,18796.jpg,18796.txt,positive
7767,7767.jpg,7767.txt,positive
3930,3930.jpg,3930.txt,positive
9004,9004.jpg,9004.txt,positive
8251,8251.jpg,8251.txt,positive
5214,5214.jpg,5214.txt,positive
10141,10141.jpg,10141.txt,negative
10812,10812.jpg,10812.txt,negative
10043,10043.jpg,10043.txt,negative
12156,12156.jpg,12156.txt,positive
10766,10766.jpg,10766.txt,positive
12911,12911.jpg,12911.txt,positive
14102,14102.jpg,14102.txt,positive
20663,20663.jpg,20663.txt,negative
12617,12617.jpg,12617.txt,negative
21728,21728.jpg,21728.txt,positive
4755,4755.jpg,4755.txt,positive
6796,6796.jpg,6796.txt,positive
14740,14740.jpg,14740.txt,positive
22529,22529.jpg,22529.txt,positive
16156,16156.jpg,16156.txt,positive
9129,9129.jpg,9129.txt,positive
19605,19605.jpg,19605.txt,negative
6559,6559.jpg,6559.txt,positive
6139,6139.jpg,6139.txt,negative
9785,9785.jpg,9785.txt,negative
17040,17040.jpg,17040.txt,positive
14511,14511.jpg,14511.txt,negative
19281,19281.jpg,19281.txt,positive
3522,3522.jpg,3522.txt,negative
9254,9254.jpg,9254.txt,positive
2768,2768.jpg,2768.txt,negative
19891,19891.jpg,19891.txt,positive
3615,3615.jpg,3615.txt,negative
21203,21203.jpg,21203.txt,negative
13972,13972.jpg,13972.txt,negative
20552,20552.jpg,20552.txt,positive
3880,3880.jpg,3880.txt,positive
12172,12172.jpg,12172.txt,negative
17629,17629.jpg,17629.txt,positive
16665,16665.jpg,16665.txt,negative
17289,17289.jpg,17289.txt,positive
7680,7680.jpg,7680.txt,positive
3577,3577.jpg,3577.txt,negative
9822,9822.jpg,9822.txt,positive
17313,17313.jpg,17313.txt,negative
10534,10534.jpg,10534.txt,negative
3360,3360.jpg,3360.txt,positive
3180,3180.jpg,3180.txt,negative
3770,3770.jpg,3770.txt,positive
10370,10370.jpg,10370.txt,positive
17170,17170.jpg,17170.txt,negative
15523,15523.jpg,15523.txt,positive
3039,3039.jpg,3039.txt,negative
17120,17120.jpg,17120.txt,positive
18800,18800.jpg,18800.txt,positive
3228,3228.jpg,3228.txt,positive
8998,8998.jpg,8998.txt,negative
7982,7982.jpg,7982.txt,positive
14966,14966.jpg,14966.txt,negative
17774,17774.jpg,17774.txt,negative
22016,22016.jpg,22016.txt,positive
12137,12137.jpg,12137.txt,negative
12355,12355.jpg,12355.txt,positive
10951,10951.jpg,10951.txt,positive
16972,16972.jpg,16972.txt,negative
9213,9213.jpg,9213.txt,positive
4284,4284.jpg,4284.txt,positive
10481,10481.jpg,10481.txt,negative
20725,20725.jpg,20725.txt,negative
10244,10244.jpg,10244.txt,positive
4448,4448.jpg,4448.txt,positive
17936,17936.jpg,17936.txt,positive
5536,5536.jpg,5536.txt,negative
8872,8872.jpg,8872.txt,negative
8156,8156.jpg,8156.txt,negative
3739,3739.jpg,3739.txt,negative
18295,18295.jpg,18295.txt,negative
18469,18469.jpg,18469.txt,positive
4571,4571.jpg,4571.txt,positive
13729,13729.jpg,13729.txt,negative
14275,14275.jpg,14275.txt,negative
6612,6612.jpg,6612.txt,positive
16712,16712.jpg,16712.txt,negative
17347,17347.jpg,17347.txt,positive
7175,7175.jpg,7175.txt,positive
15371,15371.jpg,15371.txt,negative
3618,3618.jpg,3618.txt,positive
4826,4826.jpg,4826.txt,negative
6090,6090.jpg,6090.txt,positive
3321,3321.jpg,3321.txt,negative
18300,18300.jpg,18300.txt,negative
22180,22180.jpg,22180.txt,negative
18407,18407.jpg,18407.txt,positive
8891,8891.jpg,8891.txt,negative
20480,20480.jpg,20480.txt,positive
13875,13875.jpg,13875.txt,negative
8467,8467.jpg,8467.txt,positive
11423,11423.jpg,11423.txt,positive
3347,3347.jpg,3347.txt,positive
15340,15340.jpg,15340.txt,positive
14737,14737.jpg,14737.txt,negative
21225,21225.jpg,21225.txt,negative
14344,14344.jpg,14344.txt,positive
17187,17187.jpg,17187.txt,positive
14995,14995.jpg,14995.txt,negative
22398,22398.jpg,22398.txt,negative
16256,16256.jpg,16256.txt,positive
19381,19381.jpg,19381.txt,negative
17492,17492.jpg,17492.txt,negative
12661,12661.jpg,12661.txt,negative
21846,21846.jpg,21846.txt,positive
19248,19248.jpg,19248.txt,positive
22311,22311.jpg,22311.txt,negative
12167,12167.jpg,12167.txt,negative
12745,12745.jpg,12745.txt,negative
21990,21990.jpg,21990.txt,positive
17874,17874.jpg,17874.txt,negative
10713,10713.jpg,10713.txt,negative
5667,5667.jpg,5667.txt,positive
7922,7922.jpg,7922.txt,negative
10142,10142.jpg,10142.txt,positive
16007,16007.jpg,16007.txt,positive
10789,10789.jpg,10789.txt,negative
2971,2971.jpg,2971.txt,positive
8067,8067.jpg,8067.txt,negative
2723,2723.jpg,2723.txt,negative
6486,6486.jpg,6486.txt,negative
7103,7103.jpg,7103.txt,positive
2826,2826.jpg,2826.txt,negative
8692,8692.jpg,8692.txt,negative
20082,20082.jpg,20082.txt,positive
5213,5213.jpg,5213.txt,negative
12631,12631.jpg,12631.txt,positive
8753,8753.jpg,8753.txt,negative
22696,22696.jpg,22696.txt,negative
22334,22334.jpg,22334.txt,negative
10511,10511.jpg,10511.txt,negative
10867,10867.jpg,10867.txt,negative
5111,5111.jpg,5111.txt,positive
11969,11969.jpg,11969.txt,positive
11719,11719.jpg,11719.txt,positive
2625,2625.jpg,2625.txt,negative
21724,21724.jpg,21724.txt,negative
9664,9664.jpg,9664.txt,positive
10371,10371.jpg,10371.txt,negative
5764,5764.jpg,5764.txt,positive
5625,5625.jpg,5625.txt,positive
7428,7428.jpg,7428.txt,positive
19821,19821.jpg,19821.txt,positive
13290,13290.jpg,13290.txt,positive
22717,22717.jpg,22717.txt,negative
12690,12690.jpg,12690.txt,negative
9862,9862.jpg,9862.txt,negative
9457,9457.jpg,9457.txt,negative
21529,21529.jpg,21529.txt,negative
17468,17468.jpg,17468.txt,positive
18177,18177.jpg,18177.txt,negative
12409,12409.jpg,12409.txt,negative
9426,9426.jpg,9426.txt,positive
17833,17833.jpg,17833.txt,positive
13621,13621.jpg,13621.txt,negative
6269,6269.jpg,6269.txt,positive
21429,21429.jpg,21429.txt,positive
12441,12441.jpg,12441.txt,positive
17200,17200.jpg,17200.txt,positive
18550,18550.jpg,18550.txt,positive
12008,12008.jpg,12008.txt,positive
3558,3558.jpg,3558.txt,negative
7413,7413.jpg,7413.txt,positive
7709,7709.jpg,7709.txt,positive
3670,3670.jpg,3670.txt,positive
15855,15855.jpg,15855.txt,negative
8271,8271.jpg,8271.txt,positive
17060,17060.jpg,17060.txt,positive
8220,8220.jpg,8220.txt,negative
13178,13178.jpg,13178.txt,negative
13101,13101.jpg,13101.txt,negative
10495,10495.jpg,10495.txt,negative
9694,9694.jpg,9694.txt,positive
10069,10069.jpg,10069.txt,negative
21417,21417.jpg,21417.txt,positive
19922,19922.jpg,19922.txt,positive
5059,5059.jpg,5059.txt,positive
7669,7669.jpg,7669.txt,negative
18693,18693.jpg,18693.txt,positive
18229,18229.jpg,18229.txt,positive
2799,2799.jpg,2799.txt,negative
18917,18917.jpg,18917.txt,negative
22884,22884.jpg,22884.txt,negative
8993,8993.jpg,8993.txt,negative
7611,7611.jpg,7611.txt,negative
9452,9452.jpg,9452.txt,negative
18614,18614.jpg,18614.txt,positive
20381,20381.jpg,20381.txt,positive
19130,19130.jpg,19130.txt,negative
10377,10377.jpg,10377.txt,negative
14300,14300.jpg,14300.txt,positive
12220,12220.jpg,12220.txt,positive
17093,17093.jpg,17093.txt,positive
16059,16059.jpg,16059.txt,positive
3466,3466.jpg,3466.txt,positive
8932,8932.jpg,8932.txt,negative
17485,17485.jpg,17485.txt,positive
3290,3290.jpg,3290.txt,negative
10680,10680.jpg,10680.txt,negative
18553,18553.jpg,18553.txt,positive
7115,7115.jpg,7115.txt,positive
6454,6454.jpg,6454.txt,negative
4758,4758.jpg,4758.txt,positive
7518,7518.jpg,7518.txt,negative
15250,15250.jpg,15250.txt,positive
16717,16717.jpg,16717.txt,negative
11129,11129.jpg,11129.txt,positive
22877,22877.jpg,22877.txt,negative
21011,21011.jpg,21011.txt,positive
9887,9887.jpg,9887.txt,negative
14683,14683.jpg,14683.txt,negative
18967,18967.jpg,18967.txt,positive
9552,9552.jpg,9552.txt,positive
2808,2808.jpg,2808.txt,positive
17589,17589.jpg,17589.txt,positive
15697,15697.jpg,15697.txt,positive
18193,18193.jpg,18193.txt,positive
3519,3519.jpg,3519.txt,positive
15337,15337.jpg,15337.txt,positive
9542,9542.jpg,9542.txt,negative
8644,8644.jpg,8644.txt,negative
13878,13878.jpg,13878.txt,positive
20796,20796.jpg,20796.txt,positive
8940,8940.jpg,8940.txt,negative
20961,20961.jpg,20961.txt,positive
12871,12871.jpg,12871.txt,positive
12903,12903.jpg,12903.txt,positive
14238,14238.jpg,14238.txt,positive
8059,8059.jpg,8059.txt,positive
7537,7537.jpg,7537.txt,positive
9921,9921.jpg,9921.txt,negative
21611,21611.jpg,21611.txt,positive
3068,3068.jpg,3068.txt,negative
4555,4555.jpg,4555.txt,positive
14917,14917.jpg,14917.txt,positive
20104,20104.jpg,20104.txt,positive
10820,10820.jpg,10820.txt,positive
3708,3708.jpg,3708.txt,positive
8110,8110.jpg,8110.txt,negative
6007,6007.jpg,6007.txt,negative
21206,21206.jpg,21206.txt,positive
21647,21647.jpg,21647.txt,positive
3034,3034.jpg,3034.txt,negative
14082,14082.jpg,14082.txt,negative
10385,10385.jpg,10385.txt,positive
9384,9384.jpg,9384.txt,negative
13226,13226.jpg,13226.txt,negative
18030,18030.jpg,18030.txt,positive
4045,4045.jpg,4045.txt,positive
22474,22474.jpg,22474.txt,negative
13356,13356.jpg,13356.txt,negative
10099,10099.jpg,10099.txt,positive
13193,13193.jpg,13193.txt,negative
8316,8316.jpg,8316.txt,positive
19729,19729.jpg,19729.txt,positive
13971,13971.jpg,13971.txt,positive
20022,20022.jpg,20022.txt,positive
18514,18514.jpg,18514.txt,negative
10740,10740.jpg,10740.txt,positive
8423,8423.jpg,8423.txt,negative
6708,6708.jpg,6708.txt,positive
